transaction_id, amount, timestamp, category, status, discount, discounted_amount, year, month, rank
698, 398.14, 2023-09-13, A, failed, 0.11, 354.34, 2023, 9, 698
699, 193.9, 2023-09-26, C, pending, 0.29, 137.67, 2023, 9, 699
700, 257.03, 2023-09-21, C, completed, 0.18, 210.76, 2023, 9, 700
701, 357.02, 2023-09-7, A, pending, 0.2, 285.62, 2023, 9, 701
702, 298.15, 2023-09-10, B, pending, 0.23, 229.58, 2023, 9, 702
703, 166.9, 2023-09-15, C, completed, 0.17, 138.53, 2023, 9, 703
704, 144.88, 2023-09-1, C, pending, 0.14, 124.6, 2023, 9, 704
705, 449.57, 2023-09-12, C, completed, 0.23, 346.17, 2023, 9, 705
706, 479.93, 2023-09-12, C, completed, 0.24, 364.75, 2023, 9, 706
707, 269.95, 2023-09-23, C, completed, 0.17, 224.06, 2023, 9, 707
708, 399.58, 2023-09-23, C, completed, 0.13, 347.63, 2023, 9, 708
709, 386.42, 2023-09-23, B, failed, 0.29, 274.36, 2023, 9, 709
710, 472.49, 2023-09-4, C, completed, 0.11, 420.52, 2023, 9, 710
711, 211.73, 2023-09-27, C, failed, 0.17, 175.74, 2023, 9, 711
712, 482.15, 2023-09-4, C, pending, 0.13, 419.47, 2023, 9, 712
713, 237.31, 2023-09-21, B, completed, 0.25, 177.98, 2023, 9, 713
714, 499.97, 2023-09-1, B, pending, 0.28, 359.98, 2023, 9, 714
715, 373.06, 2023-09-16, A, pending, 0.2, 298.45, 2023, 9, 715
716, 244.84, 2023-09-6, A, pending, 0.27, 178.73, 2023, 9, 716
717, 404.6, 2023-09-11, B, pending, 0.21, 319.63, 2023, 9, 717
718, 100.16, 2023-09-27, C, completed, 0.21, 79.13, 2023, 9, 718
719, 110.95, 2023-09-8, C, completed, 0.21, 87.65, 2023, 9, 719
720, 141.9, 2023-09-19, A, failed, 0.15, 120.61, 2023, 9, 720
721, 429.54, 2023-09-12, C, completed, 0.24, 326.45, 2023, 9, 721
722, 376.07, 2023-09-8, B, pending, 0.24, 285.81, 2023, 9, 722
723, 423.03, 2023-09-12, B, failed, 0.3, 296.12, 2023, 9, 723
724, 127.17, 2023-09-6, B, failed, 0.18, 104.28, 2023, 9, 724
725, 281.95, 2023-09-17, B, completed, 0.18, 231.2, 2023, 9, 725
726, 361.06, 2023-09-20, B, completed, 0.3, 252.74, 2023, 9, 726
727, 408.42, 2023-09-9, B, pending, 0.16, 343.07, 2023, 9, 727
728, 234.73, 2023-09-27, B, completed, 0.21, 185.44, 2023, 9, 728
729, 300.75, 2023-09-24, A, failed, 0.19, 243.61, 2023, 9, 729
730, 338.59, 2023-09-28, C, pending, 0.26, 250.56, 2023, 9, 730
731, 117.6, 2023-09-16, C, completed, 0.27, 85.85, 2023, 9, 731
732, 169.66, 2023-09-21, C, failed, 0.15, 144.21, 2023, 9, 732
733, 149.53, 2023-09-9, A, completed, 0.16, 125.61, 2023, 9, 733
734, 229.68, 2023-09-27, B, failed, 0.17, 190.63, 2023, 9, 734
735, 454.05, 2023-09-29, A, pending, 0.23, 349.62, 2023, 9, 735
736, 422.46, 2023-09-30, B, pending, 0.18, 346.42, 2023, 9, 736
737, 229.08, 2023-09-28, B, pending, 0.18, 187.85, 2023, 9, 737
738, 306.28, 2023-09-10, B, failed, 0.3, 214.4, 2023, 9, 738
739, 388.99, 2023-09-11, A, completed, 0.27, 283.96, 2023, 9, 739
740, 275.99, 2023-09-8, C, pending, 0.28, 198.71, 2023, 9, 740
741, 307.44, 2023-09-26, A, pending, 0.23, 236.73, 2023, 9, 741
742, 345.28, 2023-09-6, C, failed, 0.14, 296.94, 2023, 9, 742
743, 267.57, 2023-09-25, C, failed, 0.24, 203.35, 2023, 9, 743
744, 248.0, 2023-09-23, B, pending, 0.12, 218.24, 2023, 9, 744
745, 491.26, 2023-09-8, B, failed, 0.16, 412.66, 2023, 9, 745
746, 395.27, 2023-09-23, A, pending, 0.18, 324.12, 2023, 9, 746
747, 225.33, 2023-09-16, A, completed, 0.14, 193.78, 2023, 9, 747
748, 252.38, 2023-09-17, A, completed, 0.26, 186.76, 2023, 9, 748
749, 182.74, 2023-09-27, C, pending, 0.17, 151.67, 2023, 9, 749
750, 456.76, 2023-09-19, C, completed, 0.23, 351.71, 2023, 9, 750
751, 290.5, 2023-09-15, B, failed, 0.28, 209.16, 2023, 9, 751
752, 211.67, 2023-09-11, A, completed, 0.16, 177.8, 2023, 9, 752
753, 331.45, 2023-09-6, C, pending, 0.24, 251.9, 2023, 9, 753
754, 389.95, 2023-09-10, C, failed, 0.26, 288.56, 2023, 9, 754
755, 394.7, 2023-09-13, C, failed, 0.2, 315.76, 2023, 9, 755
756, 383.52, 2023-09-22, C, pending, 0.23, 295.31, 2023, 9, 756
757, 433.84, 2023-09-2, B, pending, 0.25, 325.38, 2023, 9, 757
758, 332.99, 2023-09-28, A, pending, 0.17, 276.38, 2023, 9, 758
759, 187.63, 2023-09-26, A, failed, 0.22, 146.35, 2023, 9, 759
760, 373.49, 2023-09-2, B, failed, 0.22, 291.32, 2023, 9, 760
761, 409.39, 2023-09-3, B, pending, 0.15, 347.98, 2023, 9, 761
762, 225.8, 2023-09-7, B, pending, 0.3, 158.06, 2023, 9, 762
763, 283.14, 2023-09-2, B, pending, 0.1, 254.83, 2023, 9, 763
764, 339.54, 2023-09-26, C, pending, 0.13, 295.4, 2023, 9, 764
765, 285.34, 2023-09-6, C, pending, 0.21, 225.42, 2023, 9, 765
766, 486.56, 2023-09-28, C, failed, 0.24, 369.79, 2023, 9, 766
767, 126.41, 2023-09-18, A, completed, 0.22, 98.6, 2023, 9, 767
768, 245.98, 2023-09-5, A, completed, 0.12, 216.46, 2023, 9, 768
769, 411.0, 2023-09-18, A, pending, 0.28, 295.92, 2023, 9, 769
770, 102.36, 2023-09-21, A, pending, 0.26, 75.75, 2023, 9, 770
771, 190.62, 2023-09-28, B, failed, 0.28, 137.25, 2023, 9, 771
772, 277.82, 2023-09-13, B, completed, 0.27, 202.81, 2023, 9, 772
773, 460.37, 2023-09-11, A, pending, 0.16, 386.71, 2023, 9, 773
774, 350.87, 2023-09-26, C, completed, 0.17, 291.22, 2023, 9, 774
775, 264.61, 2023-09-24, C, pending, 0.28, 190.52, 2023, 9, 775
776, 321.48, 2023-09-20, C, completed, 0.2, 257.18, 2023, 9, 776
777, 406.52, 2023-09-3, A, pending, 0.17, 337.41, 2023, 9, 777
778, 112.3, 2023-09-9, B, failed, 0.21, 88.72, 2023, 9, 778
779, 263.16, 2023-09-5, C, failed, 0.15, 223.69, 2023, 9, 779
780, 283.87, 2023-09-8, C, pending, 0.11, 252.64, 2023, 9, 780
781, 220.36, 2023-09-30, A, completed, 0.21, 174.08, 2023, 9, 781
782, 233.66, 2023-09-16, B, pending, 0.23, 179.92, 2023, 9, 782
783, 315.46, 2023-09-5, B, failed, 0.27, 230.29, 2023, 9, 783
784, 347.72, 2023-09-15, B, failed, 0.17, 288.61, 2023, 9, 784
785, 115.36, 2023-09-5, B, completed, 0.26, 85.37, 2023, 9, 785
786, 212.52, 2023-09-25, C, failed, 0.13, 184.89, 2023, 9, 786
787, 188.49, 2023-09-18, A, completed, 0.18, 154.56, 2023, 9, 787
788, 363.73, 2023-09-7, C, failed, 0.1, 327.36, 2023, 9, 788
789, 354.04, 2023-09-24, B, completed, 0.16, 297.39, 2023, 9, 789
790, 107.86, 2023-09-12, C, pending, 0.23, 83.05, 2023, 9, 790
791, 360.54, 2023-09-11, B, pending, 0.21, 284.83, 2023, 9, 791
792, 366.82, 2023-09-4, A, pending, 0.27, 267.78, 2023, 9, 792
793, 458.96, 2023-09-18, B, completed, 0.11, 408.47, 2023, 9, 793
794, 247.94, 2023-09-2, B, pending, 0.12, 218.19, 2023, 9, 794
795, 233.41, 2023-09-28, C, failed, 0.21, 184.39, 2023, 9, 795
796, 290.14, 2023-09-1, C, completed, 0.3, 203.1, 2023, 9, 796
797, 327.36, 2023-09-10, B, failed, 0.15, 278.26, 2023, 9, 797
798, 421.59, 2023-09-14, C, completed, 0.13, 366.78, 2023, 9, 798
799, 149.65, 2023-09-27, C, completed, 0.26, 110.74, 2023, 9, 799
800, 266.32, 2023-09-7, A, pending, 0.19, 215.72, 2023, 9, 800
801, 489.42, 2023-09-10, C, completed, 0.3, 342.59, 2023, 9, 801
802, 242.33, 2023-09-13, C, pending, 0.15, 205.98, 2023, 9, 802
803, 263.78, 2023-09-17, C, pending, 0.23, 203.11, 2023, 9, 803
804, 223.13, 2023-09-6, B, failed, 0.13, 194.12, 2023, 9, 804
805, 122.01, 2023-09-3, C, failed, 0.26, 90.29, 2023, 9, 805
806, 359.03, 2023-09-14, B, pending, 0.18, 294.4, 2023, 9, 806
807, 169.61, 2023-09-10, B, failed, 0.16, 142.47, 2023, 9, 807
808, 118.98, 2023-09-17, C, failed, 0.16, 99.94, 2023, 9, 808
809, 499.63, 2023-09-2, C, pending, 0.2, 399.7, 2023, 9, 809
810, 419.25, 2023-09-13, B, pending, 0.23, 322.82, 2023, 9, 810
811, 221.75, 2023-09-1, A, completed, 0.28, 159.66, 2023, 9, 811
812, 143.25, 2023-09-20, B, failed, 0.17, 118.9, 2023, 9, 812
813, 124.07, 2023-09-14, A, completed, 0.15, 105.46, 2023, 9, 813
814, 293.6, 2023-09-17, C, completed, 0.3, 205.52, 2023, 9, 814
815, 307.01, 2023-09-26, A, failed, 0.16, 257.89, 2023, 9, 815
816, 354.91, 2023-09-23, C, completed, 0.1, 319.42, 2023, 9, 816
817, 476.96, 2023-09-30, B, completed, 0.17, 395.88, 2023, 9, 817
818, 265.14, 2023-09-19, B, failed, 0.12, 233.32, 2023, 9, 818
819, 286.98, 2023-09-24, C, completed, 0.11, 255.41, 2023, 9, 819
820, 335.32, 2023-09-25, A, failed, 0.16, 281.67, 2023, 9, 820
821, 358.22, 2023-09-29, C, pending, 0.3, 250.75, 2023, 9, 821
822, 323.81, 2023-09-19, C, pending, 0.3, 226.67, 2023, 9, 822
823, 387.72, 2023-09-15, A, completed, 0.16, 325.68, 2023, 9, 823
824, 309.64, 2023-09-2, A, completed, 0.26, 229.13, 2023, 9, 824
825, 212.86, 2023-09-19, A, completed, 0.14, 183.06, 2023, 9, 825
826, 399.97, 2023-09-28, B, failed, 0.25, 299.98, 2023, 9, 826
827, 464.71, 2023-09-4, B, completed, 0.24, 353.18, 2023, 9, 827
828, 418.63, 2023-09-21, B, completed, 0.21, 330.72, 2023, 9, 828
829, 272.3, 2023-09-9, B, failed, 0.25, 204.23, 2023, 9, 829
830, 292.36, 2023-09-2, C, completed, 0.17, 242.66, 2023, 9, 830
831, 168.99, 2023-09-10, C, pending, 0.16, 141.95, 2023, 9, 831
832, 211.02, 2023-09-12, C, pending, 0.26, 156.15, 2023, 9, 832
833, 326.88, 2023-09-7, C, failed, 0.27, 238.62, 2023, 9, 833
834, 109.99, 2023-09-24, A, pending, 0.1, 98.99, 2023, 9, 834
835, 334.05, 2023-09-20, B, pending, 0.2, 267.24, 2023, 9, 835
836, 287.77, 2023-09-23, C, pending, 0.12, 253.24, 2023, 9, 836
837, 219.65, 2023-09-5, B, pending, 0.26, 162.54, 2023, 9, 837
838, 434.22, 2023-09-19, A, completed, 0.16, 364.74, 2023, 9, 838
839, 384.2, 2023-09-15, A, pending, 0.24, 291.99, 2023, 9, 839
840, 339.74, 2023-09-18, A, pending, 0.16, 285.38, 2023, 9, 840
841, 428.47, 2023-09-11, A, completed, 0.18, 351.35, 2023, 9, 841
842, 484.04, 2023-09-7, A, pending, 0.19, 392.07, 2023, 9, 842
843, 363.52, 2023-09-14, C, completed, 0.12, 319.9, 2023, 9, 843
844, 307.75, 2023-09-24, B, pending, 0.13, 267.74, 2023, 9, 844
845, 488.89, 2023-09-16, C, failed, 0.21, 386.22, 2023, 9, 845
846, 257.0, 2023-09-10, C, completed, 0.27, 187.61, 2023, 9, 846
847, 332.02, 2023-09-9, B, failed, 0.11, 295.5, 2023, 9, 847
848, 437.97, 2023-09-24, C, pending, 0.11, 389.79, 2023, 9, 848
849, 366.46, 2023-09-17, B, pending, 0.27, 267.52, 2023, 9, 849
850, 256.23, 2023-09-30, B, completed, 0.19, 207.55, 2023, 9, 850
851, 178.38, 2023-09-19, A, pending, 0.27, 130.22, 2023, 9, 851
852, 173.94, 2023-09-30, C, pending, 0.15, 147.85, 2023, 9, 852
853, 159.84, 2023-09-23, B, completed, 0.18, 131.07, 2023, 9, 853
854, 134.36, 2023-09-14, C, pending, 0.11, 119.58, 2023, 9, 854
855, 168.89, 2023-09-14, A, failed, 0.25, 126.67, 2023, 9, 855
856, 356.13, 2023-09-16, C, pending, 0.11, 316.96, 2023, 9, 856
857, 219.21, 2023-09-2, C, pending, 0.23, 168.79, 2023, 9, 857
858, 499.26, 2023-09-27, C, failed, 0.26, 369.45, 2023, 9, 858
859, 437.05, 2023-09-2, A, completed, 0.12, 384.6, 2023, 9, 859
860, 275.79, 2023-09-11, A, failed, 0.29, 195.81, 2023, 9, 860
861, 330.13, 2023-09-16, A, failed, 0.13, 287.21, 2023, 9, 861
862, 124.57, 2023-09-15, B, completed, 0.25, 93.43, 2023, 9, 862
863, 214.45, 2023-09-28, B, failed, 0.16, 180.14, 2023, 9, 863
864, 110.21, 2023-09-14, B, failed, 0.26, 81.56, 2023, 9, 864
865, 191.2, 2023-09-9, C, failed, 0.15, 162.52, 2023, 9, 865
866, 202.18, 2023-09-1, C, failed, 0.13, 175.9, 2023, 9, 866
867, 372.78, 2023-09-1, C, pending, 0.14, 320.59, 2023, 9, 867
868, 186.28, 2023-09-20, C, completed, 0.14, 160.2, 2023, 9, 868
869, 208.36, 2023-09-8, B, pending, 0.12, 183.36, 2023, 9, 869
870, 259.83, 2023-09-19, C, pending, 0.13, 226.05, 2023, 9, 870
871, 333.45, 2023-09-6, C, completed, 0.12, 293.44, 2023, 9, 871
872, 278.33, 2023-09-19, C, failed, 0.3, 194.83, 2023, 9, 872
873, 441.73, 2023-09-23, B, pending, 0.15, 375.47, 2023, 9, 873
874, 486.0, 2023-09-23, B, completed, 0.3, 340.2, 2023, 9, 874
875, 360.78, 2023-09-2, C, failed, 0.23, 277.8, 2023, 9, 875
876, 114.31, 2023-09-28, C, pending, 0.29, 81.16, 2023, 9, 876
877, 461.78, 2023-09-28, B, pending, 0.25, 346.33, 2023, 9, 877
878, 412.34, 2023-09-24, A, pending, 0.14, 354.61, 2023, 9, 878
879, 125.58, 2023-09-16, A, pending, 0.15, 106.74, 2023, 9, 879
880, 358.57, 2023-09-6, A, completed, 0.26, 265.34, 2023, 9, 880
881, 264.99, 2023-09-30, B, pending, 0.19, 214.64, 2023, 9, 881
882, 243.87, 2023-09-14, B, completed, 0.13, 212.17, 2023, 9, 882
883, 347.26, 2023-09-26, B, completed, 0.29, 246.55, 2023, 9, 883
884, 114.4, 2023-09-22, C, pending, 0.25, 85.8, 2023, 9, 884
885, 128.69, 2023-09-13, B, pending, 0.25, 96.52, 2023, 9, 885
886, 388.79, 2023-09-7, A, completed, 0.12, 342.14, 2023, 9, 886
887, 367.65, 2023-09-7, B, failed, 0.13, 319.86, 2023, 9, 887
888, 375.43, 2023-09-12, A, pending, 0.19, 304.1, 2023, 9, 888
889, 235.12, 2023-09-21, B, pending, 0.28, 169.29, 2023, 9, 889
890, 284.12, 2023-09-1, C, failed, 0.23, 218.77, 2023, 9, 890
891, 462.96, 2023-09-23, C, pending, 0.13, 402.78, 2023, 9, 891
892, 263.47, 2023-09-9, A, completed, 0.2, 210.78, 2023, 9, 892
893, 354.92, 2023-09-1, A, completed, 0.29, 251.99, 2023, 9, 893
894, 269.95, 2023-09-23, B, completed, 0.25, 202.46, 2023, 9, 894
895, 110.23, 2023-09-30, C, pending, 0.25, 82.67, 2023, 9, 895
896, 448.87, 2023-09-28, B, pending, 0.17, 372.56, 2023, 9, 896
897, 384.07, 2023-09-9, C, failed, 0.29, 272.69, 2023, 9, 897
898, 188.42, 2023-09-3, B, completed, 0.16, 158.27, 2023, 9, 898
899, 335.86, 2023-09-20, B, pending, 0.29, 238.46, 2023, 9, 899
900, 364.1, 2023-09-21, B, pending, 0.26, 269.43, 2023, 9, 900
901, 176.44, 2023-09-1, C, failed, 0.23, 135.86, 2023, 9, 901
902, 311.31, 2023-09-24, A, pending, 0.26, 230.37, 2023, 9, 902
903, 242.04, 2023-09-15, A, completed, 0.29, 171.85, 2023, 9, 903
904, 116.79, 2023-09-17, C, completed, 0.27, 85.26, 2023, 9, 904
905, 155.04, 2023-09-20, B, completed, 0.15, 131.78, 2023, 9, 905
906, 493.81, 2023-09-22, C, failed, 0.24, 375.3, 2023, 9, 906
907, 110.8, 2023-09-8, B, failed, 0.3, 77.56, 2023, 9, 907
908, 274.17, 2023-09-8, A, pending, 0.21, 216.59, 2023, 9, 908
909, 113.91, 2023-09-29, B, completed, 0.28, 82.02, 2023, 9, 909
910, 461.18, 2023-09-9, C, failed, 0.27, 336.66, 2023, 9, 910
911, 102.89, 2023-09-26, A, failed, 0.14, 88.49, 2023, 9, 911
912, 210.6, 2023-09-5, B, completed, 0.17, 174.8, 2023, 9, 912
913, 160.2, 2023-09-19, A, completed, 0.16, 134.57, 2023, 9, 913
914, 355.41, 2023-09-26, A, completed, 0.25, 266.56, 2023, 9, 914
915, 203.59, 2023-09-7, C, pending, 0.11, 181.2, 2023, 9, 915
916, 408.13, 2023-09-3, B, completed, 0.23, 314.26, 2023, 9, 916
917, 202.52, 2023-09-6, B, pending, 0.24, 153.92, 2023, 9, 917
918, 166.91, 2023-09-17, B, completed, 0.25, 125.18, 2023, 9, 918
919, 328.62, 2023-09-28, A, pending, 0.27, 239.89, 2023, 9, 919
920, 198.95, 2023-09-5, A, failed, 0.16, 167.12, 2023, 9, 920
921, 249.99, 2023-09-21, C, completed, 0.1, 224.99, 2023, 9, 921
922, 407.42, 2023-09-16, B, completed, 0.29, 289.27, 2023, 9, 922
923, 182.2, 2023-09-11, B, completed, 0.24, 138.47, 2023, 9, 923
924, 175.37, 2023-09-7, B, failed, 0.21, 138.54, 2023, 9, 924
925, 469.81, 2023-09-20, A, failed, 0.24, 357.06, 2023, 9, 925
926, 167.47, 2023-09-1, A, pending, 0.28, 120.58, 2023, 9, 926
927, 331.52, 2023-09-25, B, failed, 0.29, 235.38, 2023, 9, 927
928, 313.88, 2023-09-18, A, completed, 0.2, 251.1, 2023, 9, 928
929, 301.74, 2023-09-14, A, completed, 0.24, 229.32, 2023, 9, 929
930, 459.18, 2023-09-4, B, completed, 0.24, 348.98, 2023, 9, 930
931, 334.23, 2023-09-4, A, failed, 0.11, 297.46, 2023, 9, 931
932, 413.46, 2023-09-9, C, pending, 0.12, 363.84, 2023, 9, 932
933, 466.72, 2023-09-21, B, completed, 0.17, 387.38, 2023, 9, 933
934, 235.7, 2023-09-24, A, pending, 0.17, 195.63, 2023, 9, 934
935, 425.84, 2023-09-29, B, pending, 0.21, 336.41, 2023, 9, 935
936, 333.24, 2023-09-19, A, pending, 0.28, 239.93, 2023, 9, 936
937, 277.15, 2023-09-1, B, failed, 0.18, 227.26, 2023, 9, 937
938, 474.65, 2023-09-11, B, failed, 0.29, 337.0, 2023, 9, 938
939, 443.18, 2023-09-9, C, pending, 0.15, 376.7, 2023, 9, 939
940, 331.97, 2023-09-25, A, failed, 0.29, 235.7, 2023, 9, 940
941, 382.11, 2023-09-15, B, pending, 0.25, 286.58, 2023, 9, 941
942, 156.17, 2023-09-28, A, completed, 0.12, 137.43, 2023, 9, 942
943, 332.29, 2023-09-7, B, completed, 0.19, 269.15, 2023, 9, 943
944, 272.42, 2023-09-13, A, failed, 0.27, 198.87, 2023, 9, 944
945, 327.47, 2023-09-8, B, failed, 0.14, 281.62, 2023, 9, 945
946, 117.89, 2023-09-28, B, failed, 0.15, 100.21, 2023, 9, 946
947, 408.19, 2023-09-19, C, completed, 0.3, 285.73, 2023, 9, 947
948, 208.13, 2023-09-15, B, completed, 0.2, 166.5, 2023, 9, 948
949, 319.71, 2023-09-28, C, completed, 0.17, 265.36, 2023, 9, 949
950, 450.41, 2023-09-27, A, completed, 0.29, 319.79, 2023, 9, 950
951, 452.38, 2023-09-29, B, completed, 0.14, 389.05, 2023, 9, 951
952, 472.16, 2023-09-22, A, failed, 0.21, 373.01, 2023, 9, 952
953, 158.5, 2023-09-24, B, failed, 0.28, 114.12, 2023, 9, 953
954, 150.58, 2023-09-9, C, pending, 0.25, 112.94, 2023, 9, 954
955, 190.47, 2023-09-15, C, failed, 0.29, 135.23, 2023, 9, 955
956, 258.11, 2023-09-28, C, pending, 0.23, 198.74, 2023, 9, 956
957, 340.3, 2023-09-27, C, failed, 0.14, 292.66, 2023, 9, 957
958, 126.2, 2023-09-28, A, completed, 0.29, 89.6, 2023, 9, 958
959, 205.26, 2023-09-21, B, failed, 0.16, 172.42, 2023, 9, 959
960, 131.84, 2023-09-1, C, failed, 0.11, 117.34, 2023, 9, 960
961, 414.28, 2023-09-13, B, failed, 0.12, 364.57, 2023, 9, 961
962, 385.0, 2023-09-26, C, pending, 0.19, 311.85, 2023, 9, 962
963, 113.67, 2023-09-9, A, failed, 0.19, 92.07, 2023, 9, 963
964, 120.46, 2023-09-7, C, failed, 0.28, 86.73, 2023, 9, 964
965, 472.44, 2023-09-8, B, pending, 0.22, 368.5, 2023, 9, 965
966, 331.76, 2023-09-4, A, completed, 0.28, 238.87, 2023, 9, 966
967, 362.46, 2023-09-11, B, failed, 0.21, 286.34, 2023, 9, 967
968, 352.53, 2023-09-17, B, failed, 0.15, 299.65, 2023, 9, 968
969, 320.34, 2023-09-25, C, pending, 0.29, 227.44, 2023, 9, 969
970, 169.46, 2023-09-2, C, failed, 0.27, 123.71, 2023, 9, 970
971, 327.07, 2023-09-1, B, pending, 0.14, 281.28, 2023, 9, 971
972, 135.94, 2023-09-1, A, failed, 0.22, 106.03, 2023, 9, 972
973, 107.45, 2023-09-27, C, completed, 0.14, 92.41, 2023, 9, 973
974, 284.09, 2023-09-5, B, completed, 0.21, 224.43, 2023, 9, 974
975, 463.56, 2023-09-28, C, completed, 0.17, 384.75, 2023, 9, 975
976, 419.57, 2023-09-17, A, failed, 0.19, 339.85, 2023, 9, 976
977, 215.28, 2023-09-19, A, pending, 0.22, 167.92, 2023, 9, 977
978, 292.14, 2023-09-26, B, completed, 0.13, 254.16, 2023, 9, 978
979, 407.17, 2023-09-5, A, pending, 0.1, 366.45, 2023, 9, 979
980, 191.77, 2023-09-7, B, failed, 0.24, 145.75, 2023, 9, 980
981, 210.4, 2023-09-11, A, failed, 0.3, 147.28, 2023, 9, 981
982, 112.65, 2023-09-6, A, pending, 0.21, 88.99, 2023, 9, 982
983, 388.69, 2023-09-12, A, failed, 0.26, 287.63, 2023, 9, 983
984, 492.38, 2023-09-1, C, completed, 0.22, 384.06, 2023, 9, 984
985, 363.08, 2023-09-2, A, completed, 0.19, 294.09, 2023, 9, 985
986, 126.62, 2023-09-21, B, completed, 0.16, 106.36, 2023, 9, 986
987, 109.59, 2023-09-26, B, pending, 0.13, 95.34, 2023, 9, 987
988, 414.13, 2023-09-16, C, completed, 0.13, 360.29, 2023, 9, 988
989, 433.44, 2023-09-10, B, failed, 0.16, 364.09, 2023, 9, 989
990, 287.83, 2023-09-2, A, pending, 0.27, 210.12, 2023, 9, 990
991, 236.54, 2023-09-22, A, failed, 0.19, 191.6, 2023, 9, 991
992, 426.87, 2023-09-15, A, failed, 0.29, 303.08, 2023, 9, 992
993, 445.53, 2023-09-9, B, failed, 0.2, 356.42, 2023, 9, 993
994, 471.54, 2023-09-1, A, completed, 0.17, 391.38, 2023, 9, 994
995, 218.01, 2023-09-29, C, pending, 0.21, 172.23, 2023, 9, 995
996, 450.07, 2023-09-12, B, failed, 0.19, 364.56, 2023, 9, 996
997, 294.28, 2023-09-25, C, failed, 0.24, 223.65, 2023, 9, 997
998, 406.13, 2023-09-16, C, completed, 0.15, 345.21, 2023, 9, 998
999, 266.74, 2023-09-7, A, completed, 0.21, 210.72, 2023, 9, 999
1000, 205.83, 2023-09-6, A, completed, 0.26, 152.31, 2023, 9, 1000
